timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773345693.318738,1,effort,4095,-0.348438,0.354915,1.298062,-0.208621,1.021935,-0.050238,-4.743000,-7.866245,4.885531,0.425060,0.012830,-0.045293,-4.741124,-0.151236,-0.036868,0.171164,0.005312,-0.004481,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659393,0.052933,0.012904,-0.059907,-0.001859,0.001568
1773345693.338682,1,effort,4095,-0.348438,0.354915,1.298062,-0.208621,1.021935,-0.050238,-4.743000,-7.866245,4.885531,0.425060,0.012830,-0.045293,-4.741124,-0.151236,-0.036868,0.171164,0.005312,-0.004481,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659393,0.052933,0.012904,-0.059907,-0.001859,0.001568
1773345693.358614,1,effort,4095,-0.348438,0.354915,1.298062,-0.208621,1.021935,-0.050238,-4.743000,-7.866245,4.885531,0.425060,0.012830,-0.045293,-4.741124,-0.151236,-0.036868,0.171164,0.005312,-0.004481,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659393,0.052933,0.012904,-0.059907,-0.001859,0.001568
1773345693.378551,1,effort,4095,-0.348438,0.354915,1.298062,-0.208621,1.021935,-0.050238,-4.743000,-7.866245,4.885531,0.425060,0.012830,-0.045293,-4.741124,-0.151236,-0.036868,0.171164,0.005312,-0.004481,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659393,0.052933,0.012904,-0.059907,-0.001859,0.001568
1773345693.400066,1,effort,4095,-0.348438,0.354915,1.298062,-0.208621,1.021935,-0.050238,-4.743000,-7.866245,4.885531,0.425060,0.012830,-0.045293,-4.741124,-0.151236,-0.036868,0.171164,0.005312,-0.004481,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.659393,0.052933,0.012904,-0.059907,-0.001859,0.001568
1773345693.418357,1,effort,4095,-0.348467,0.354944,1.297995,-0.205745,1.021935,-0.050430,-4.574700,-7.866395,4.885964,0.339635,0.012804,-0.043618,-4.572824,-0.151387,-0.036435,0.085739,0.005285,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600488,0.052985,0.012752,-0.030009,-0.001850,0.000982
1773345693.438453,1,effort,4095,-0.348467,0.354944,1.297995,-0.205745,1.021935,-0.050430,-4.574700,-7.866395,4.885964,0.339635,0.012804,-0.043618,-4.572824,-0.151387,-0.036435,0.085739,0.005285,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600488,0.052985,0.012752,-0.030009,-0.001850,0.000982
1773345693.458814,1,effort,4095,-0.348467,0.354944,1.297995,-0.205745,1.021935,-0.050430,-4.574700,-7.866395,4.885964,0.339635,0.012804,-0.043618,-4.572824,-0.151387,-0.036435,0.085739,0.005285,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600488,0.052985,0.012752,-0.030009,-0.001850,0.000982
1773345693.478514,1,effort,4095,-0.348467,0.354944,1.297995,-0.205745,1.021935,-0.050430,-4.574700,-7.866395,4.885964,0.339635,0.012804,-0.043618,-4.572824,-0.151387,-0.036435,0.085739,0.005285,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600488,0.052985,0.012752,-0.030009,-0.001850,0.000982
1773345693.499966,1,effort,4095,-0.348467,0.354944,1.297995,-0.205745,1.021935,-0.050430,-4.574700,-7.866395,4.885964,0.339635,0.012804,-0.043618,-4.572824,-0.151387,-0.036435,0.085739,0.005285,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600488,0.052985,0.012752,-0.030009,-0.001850,0.000982
